
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
3988,1702,2990,4,
3870,1752,2887,5,
4050,1832,2910,3,
3886,1607,2809,2,
3954,1666,3052,2,
3907,1654,3035,0,
3974,1623,3214,11,
4171,1565,3025,5,
3869,1832,3119,2,
3955,2124,2807,11,
4266,2022,3047,1,
3954,1720,2923,6,
3796,1732,3038,0,
4237,1529,3170,1,
4202,1674,3070,3,
4019,1445,3076,1,
3672,1873,2715,13,
4301,1536,3304,17,
3879,1928,2871,7,
4318,1816,2962,10,
3816,1462,3218,8,
3992,1744,3200,3,
4127,1749,3139,5,
4204,1896,3018,0,
4006,1620,2930,13,
4080,1661,2954,3,
3822,1717,2957,1,
4169,1570,3155,37,
3931,1810,2891,12,
4106,1708,3119,0,
3750,1937,2829,0,
4067,1526,2957,0,
4029,1758,2967,5,
4069,1957,2852,7,
3811,1950,2888,6,
4069,1707,3167,9,
4012,1806,2944,3,
4001,1658,2823,1,
4161,1620,2867,4,
4018,1825,3049,0,
4154,1818,2910,6,
4080,1980,2821,43,
3980,1892,2975,37,
3919,1359,3222,35,
3984,1799,2969,0,

4684,1919,3511,1,
4354,2224,3013,15,
4661,2087,3461,5,
4702,1522,3538,5,
4428,2133,3301,8,
4398,2192,3273,14,
4597,1836,3470,0,
4352,2042,3277,5,
4728,1742,3367,10,
4630,1445,3618,5,
4574,1978,3319,25,
4466,1950,3401,19,
4570,1999,3210,20,
4346,2549,3232,21,
4515,2181,3319,6,
4273,2048,3293,3,
4483,1976,3269,3,
4473,2123,3290,6,
4476,1875,3332,0,
4583,1803,3391,0,
4418,2250,3034,3,
4712,1804,3409,2,
4507,2428,3196,3,
4418,1888,3273,8,
4220,2305,3081,12,
4198,2020,3203,22,
4388,2001,3261,16,
4414,2267,3335,12,
4503,1877,3448,0,
4526,1782,3261,20,
4530,2021,3214,0,
4352,2181,3173,0,
4572,2164,3240,12,
4558,1705,3398,3,
4355,2200,3184,52,
4719,1810,3367,14,
4608,2007,3225,0,
4415,2084,3315,0,
4648,1834,3458,0,
4406,2400,3048,7,
4469,1826,3353,16,
4483,2029,3352,6,
4851,1625,3428,0,
4327,1912,3243,7,
4457,1987,3447,4,
4512,2108,3245,1,
4667,1545,3487,2,
4313,2202,3257,1,
4184,2209,3225,5,
4459,1856,3444,0,
4515,1872,3480,8,
4280,2125,3219,6,
4616,1812,3417,10,
4289,2019,3348,1,
4405,2024,3439,8,
4510,1909,3396,9,
4371,1893,3312,2,
4448,2030,3213,25,
4323,1834,3097,9,
4403,1800,3466,6,
4332,1935,3312,4,
4473,1794,3553,5,
4671,1731,3382,27,
