
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
4,67,57,36,
73,29,16,71,
26,65,55,39,
7,77,62,33,
14,66,55,34,
19,64,58,31,
36,54,50,39,
19,69,63,28,
27,61,41,35,
39,55,52,34,
45,63,47,41,
1,80,67,25,
47,49,35,48,
22,64,53,39,
41,47,41,41,
52,44,37,50,
50,36,33,52,
45,36,33,57,
70,20,3,83,
51,39,38,50,
26,64,63,26,
42,52,47,44,
0,76,58,36,
37,49,42,44,
31,67,49,45,
48,56,47,41,
20,50,44,42,
51,41,40,48,
58,41,23,64,
64,24,19,72,
14,58,53,41,
55,35,28,54,
60,48,26,60,
43,73,56,37,
30,58,54,34,
65,31,14,74,
66,32,14,70,
49,44,31,49,
22,49,50,33,
25,64,52,42,
58,48,41,53,
41,53,36,47,
41,45,42,46,
44,56,48,44,
24,57,45,45,
70,40,26,63,
37,49,45,36,
44,42,36,49,
47,49,46,42,
6,69,51,46,
14,50,42,48,
54,46,34,53,
30,62,56,34,
24,72,60,25,
43,43,32,58,
70,32,22,68,
44,50,47,40,
48,44,34,49,
55,29,24,60,
4,58,48,36,
68,30,16,74,
62,36,14,66,
43,43,40,42,
63,35,26,61,
44,56,41,46,
40,62,49,39,
16,58,44,39,
33,55,51,34,
64,28,16,68,
43,45,40,46,
54,44,41,47,
33,59,49,40,
51,51,43,47,
23,51,48,41,
32,52,45,45,
34,50,40,41,
39,39,34,54,
39,50,42,52,
22,46,43,43,

# Showing cells 0-100 until 9.00018 min
